#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000964.3",3761987,3762421,"-",936942,"ywnF","BSU_36580","NP_391539.1",144,"conserved protein of unknown function"
"chromosome","NC_000964.3",3762664,3764112,"-",936957,"clsA","BSU_36590","NP_391540.1",482,"cardiolipin synthase (major)"
"chromosome","NC_000964.3",3764133,3764906,"-",936962,"mta","BSU_36600","NP_391541.1",257,"transcriptional regulator regulating efflux transporters synthesis (Fur-independent bacillibactin export)"
"chromosome","NC_000964.3",3765051,3765434,"-",936950,"ywnC","BSU_36610","NP_391542.1",127,"putative integral inner membrane protein"
"chromosome","NC_000964.3",3765469,3766110,"-",936961,"ywnB","BSU_36620","NP_391543.1",213,"putative oxidoreductase"
"chromosome","NC_000964.3",3766178,3766579,"-",936952,"ywnA","BSU_36630","NP_391544.1",133,"putative transcriptional regulator"
"chromosome","NC_000964.3",3766714,3768423,"-",936958,"ureC","BSU_36640","NP_391545.1",569,"urease (alpha subunit)"
"chromosome","NC_000964.3",3768420,3768794,"-",936967,"ureB","BSU_36650","NP_391546.1",124,"urease (beta subunit)"
"chromosome","NC_000964.3",3768791,3769108,"-",936968,"ureA","BSU_36660","NP_391547.1",105,"urease (gamma subunit)"
"chromosome","NC_000964.3",3769289,3769453,"-",37862970,"ywzE","BSU_36668","YP_009514008.1",54,"conserved protein of unknown function (putative phage interference protein)"
"chromosome","NC_000964.3",3770104,3770292,"-",936969,"csbD","BSU_36670","NP_391548.1",62,"stress response protein"
"chromosome","NC_000964.3",3770365,3770865,"-",936974,"ywmF","BSU_36680","NP_391549.2",166,"putative integral membrane protein"
"chromosome","NC_000964.3",3771000,3772133,"-",936963,"rapB","BSU_36690","NP_391550.1",377,"response regulator aspartate phosphatase"
"chromosome","NC_000964.3",3772325,3773350,"-",936982,"moaA","BSU_36700","NP_391551.1",341,"GTP 3\\',8-cyclase"
"chromosome","NC_000964.3",3773366,3774154,"-",936976,"fdhD","BSU_36710","NP_391552.1",262,"protein sulfur transferase involved in molybdenum cofactor synthesis"
"chromosome","NC_000964.3",3774400,3774561,"-",936977,"ywmE","BSU_36720","NP_391553.1",53,"conserved protein of unknown function"
"chromosome","NC_000964.3",3774655,3775329,"-",936987,"ywmD","BSU_36730","NP_391554.1",224,"putative exported protein"
"chromosome","NC_000964.3",3775382,3775522,"-",37862972,,"BSU_36739","YP_009514009.1",46,"hypothetical protein BSU_36739"
"chromosome","NC_000964.3",3775653,3776336,"-",936990,"ywmC","BSU_36740","NP_391555.1",227,"putative exported protein"
"chromosome","NC_000964.3",3776722,3777753,"-",936979,"spoIID","BSU_36750","NP_391556.1",343,"lytic transglycosylase; autolysin required for complete dissolution of the asymmetric septum (stage II sporulation)"
"chromosome","NC_000964.3",3777949,3779259,"-",936980,"murAA","BSU_36760","NP_391557.1",436,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_000964.3",3779293,3780033,"-",936983,"ywmB","BSU_36770","NP_391558.1",246,"conserved protein of unknown function"
"chromosome","NC_000964.3",3780162,3780392,"-",936986,"ywzB","BSU_36780","NP_391559.1",76,"conserved protein of unknown function"
"chromosome","NC_000964.3",3780562,3781035,"-",936991,"ywmA","BSU_36790","NP_391560.1",157,"conserved protein of unknown function"
"chromosome","NC_000964.3",3781069,3781467,"-",936994,"atpC","BSU_36800","NP_391561.1",132,"ATP synthase (subunit epsilon, F1 subunit)"
"chromosome","NC_000964.3",3781491,3782912,"-",936992,"atpD","BSU_36810","NP_391562.1",473,"ATP synthase (subunit beta, component F1)"
"chromosome","NC_000964.3",3782938,3783801,"-",936989,"atpG","BSU_36820","NP_391563.1",287,"ATP synthase (subunit gamma, component F1)"
"chromosome","NC_000964.3",3783878,3785386,"-",936995,"atpA","BSU_36830","NP_391564.1",502,"ATP synthase (subunit alpha, component F1)"
"chromosome","NC_000964.3",3785403,3785948,"-",936997,"atpH","BSU_36840","NP_391565.1",181,"ATP synthase (subunit delta, component F1)"
"chromosome","NC_000964.3",3785945,3786457,"-",936998,"atpF","BSU_36850","NP_391566.1",170,"ATP synthase (subunit b, component F0)"
"chromosome","NC_000964.3",3786620,3786832,"-",936999,"atpE","BSU_36860","NP_391567.1",70,"ATP synthase (subunit c, component F0)"
"chromosome","NC_000964.3",3786878,3787612,"-",937004,"atpB","BSU_36870","NP_391568.1",244,"ATP synthase (subunit a, component F0)"
"chromosome","NC_000964.3",3787620,3788003,"-",937003,"atpI","BSU_36880","NP_391569.1",127,"ATP synthase (subunit i)"
"chromosome","NC_000964.3",3788426,3789055,"-",937006,"upp","BSU_36890","NP_391570.1",209,"uracil phosphoribosyltransferase"
"chromosome","NC_000964.3",3789190,3790437,"-",937015,"glyA","BSU_36900","NP_391571.1",415,"serine hydroxymethyltransferase"
"chromosome","NC_000964.3",3790644,3791186,"-",937007,"ywlG","BSU_36910","NP_391572.1",180,"conserved protein of unknown function"
"chromosome","NC_000964.3",3791199,3791648,"-",937014,"rpiB","BSU_36920","NP_391573.1",149,"D-ribose 5-phosphate epimerase (promiscuous)"
"chromosome","NC_000964.3",3791805,3792257,"-",937021,"prpB","BSU_36930","NP_391574.1",150,"protein-arginine(tyrosine moonlighting) phosphatase (oxidative stress)"
"chromosome","NC_000964.3",3792333,3792890,"-",937022,"mntP","BSU_36940","NP_391575.1",185,"manganese efflux pump"
"chromosome","NC_000964.3",3792969,3794009,"-",937023,"tsaC","BSU_36950","NP_391576.1",346,"tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification; threonine-dependent ADP-forming ATPase"
"chromosome","NC_000964.3",3794166,3794609,"-",937028,"ywlB","BSU_36960","NP_391577.1",147,"conserved protein of unknown function"
"chromosome","NC_000964.3",3794676,3795350,"-",937017,"spoIIR","BSU_36970","NP_391578.1",224,"regulator signal of pro-sigma(E) spoIIGA endopeptidase (stage II sporulation)"
"chromosome","NC_000964.3",3795491,3795853,"-",938509,"ywlA","BSU_36980","NP_391579.1",120,"putative integral inner membrane protein"
"chromosome","NC_000964.3",3795870,3796157,"-",938510,"ywkF","BSU_36990","NP_391580.1",95,"conserved protein of unknown function"
"chromosome","NC_000964.3",3796217,3797083,"-",938511,"prmC","BSU_37000","NP_391581.1",288,"glutamine methylase of release factor 1 (and perhaps others) at a GGQ site"
"chromosome","NC_000964.3",3797085,3798155,"-",937031,"prfA","BSU_37010","NP_391582.1",356,"peptide chain release factor 1"
"chromosome","NC_000964.3",3798281,3798667,"-",937039,"ywkD","BSU_37020","NP_391583.1",128,"putative enzyme"
"chromosome","NC_000964.3",3798789,3799343,"-",937043,"racA","BSU_37030","NP_391584.1",184,"chromosome-pole-anchoring protein RacA"
"chromosome","NC_000964.3",3799377,3800336,"-",936875,"ywkB","BSU_37040","NP_391585.1",319,"putative metabolite transporter"
"chromosome","NC_000964.3",3800418,3802166,"-",937045,"maeA","BSU_37050","NP_391586.1",582,"NAD-dependent malic enzyme (conversion of malate into pyruvate)"
"chromosome","NC_000964.3",3802405,3802992,"-",937033,"tdk","BSU_37060","NP_391587.1",195,"thymidine kinase"
"chromosome","NC_000964.3",3803081,3803281,"-",937034,"rpmEA","BSU_37070","NP_391588.1",66,"ribosomal protein L31"
"chromosome","NC_000964.3",3803400,3804683,"-",937042,"rho","BSU_37080","NP_391589.2",427,"transcriptional terminator Rho"
"chromosome","NC_000964.3",3804714,3804875,"-",37862973,,"BSU_37089","YP_009514010.1",53,"hypothetical protein BSU_37089"
"chromosome","NC_000964.3",3805090,3806055,"-",937035,"glpX","BSU_37090","NP_391590.1",321,"fructose 1,6-bisphosphatase class II"
"chromosome","NC_000964.3",3806086,3807375,"-",937038,"murAB","BSU_37100","NP_391591.2",429,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_000964.3",3807754,3808392,"-",938462,"tal","BSU_37110","NP_391592.3",212,"transaldolase"
"chromosome","NC_000964.3",3808512,3809369,"-",937040,"fbaA","BSU_37120","NP_391593.1",285,"fructose-1,6-bisphosphate aldolase"
"chromosome","NC_000964.3",3809550,3809924,"-",937041,"spo0F","BSU_37130","NP_391594.1",124,"two-component response regulator of sporulation initiation"
"chromosome","NC_000964.3",3810090,3810611,"-",938459,"ywjG","BSU_37140","NP_391595.1",173,"conserved protein of unknown function"
"chromosome","NC_000964.3",3810693,3812300,"-",937044,"pyrG","BSU_37150","NP_391596.1",535,"CTP synthetase"
"chromosome","NC_000964.3",3812542,3813063,"-",937046,"rpoE","BSU_37160","NP_391597.1",173,"RNA polymerase (delta subunit) and transcriptional repressor"
"chromosome","NC_000964.3",3813246,3814385,"-",938457,"acdA","BSU_37170","NP_391598.1",379,"acyl-CoA dehydrogenase"
"chromosome","NC_000964.3",3814382,3816499,"-",938461,"fadF","BSU_37180","NP_391599.1",705,"putative iron-sulphur-binding reductase"
"chromosome","NC_000964.3",3816654,3817850,"-",938460,"clsB","BSU_37190","NP_391600.1",398,"minor cardiolipin synthetase (phospholipase D family)"
"chromosome","NC_000964.3",3817863,3818825,"-",938195,"uvsE","BSU_37200","NP_391601.1",320,"UV DNA damage repair endonuclease"
"chromosome","NC_000964.3",3818906,3819178,"-",938458,"ywjC","BSU_37210","NP_391602.1",90,"conserved protein of unknown function"
"chromosome","NC_000964.3",3819220,3819744,"-",938455,"ywjB","BSU_37220","NP_391603.1",174,"putative oxidoreductase"
"chromosome","NC_000964.3",3819754,3821481,"-",937049,"ywjA","BSU_37230","NP_391604.1",575,"putative ABC lipid transporter (ATP-binding protein)"
"chromosome","NC_000964.3",3821570,3823072,"-",938453,"clsC","BSU_37240","NP_391605.1",500,"minor cardiolipin synthetase"
"chromosome","NC_000964.3",3823558,3824229,"-",938454,"narI","BSU_37250","NP_391606.1",223,"nitrate reductase (gamma subunit)"
"chromosome","NC_000964.3",3824226,3824780,"-",937051,"narJ","BSU_37260","NP_391607.1",184,"nitrate reductase molybdenum cofactor assembly chaperone NarJ"
"chromosome","NC_000964.3",3824806,3826269,"-",937047,"narH","BSU_37270","NP_391608.1",487,"nitrate reductase (beta subunit)"
"chromosome","NC_000964.3",3826259,3829945,"-",938358,"narG","BSU_37280","NP_391609.2",1228,"nitrate reductase (alpha subunit)"
"chromosome","NC_000964.3",3830141,3830617,"-",937058,"arfM","BSU_37290","NP_391610.1",158,"transcriptional regulator"
"chromosome","NC_000964.3",3830761,3831480,"-",937048,"ywiC","BSU_37300","NP_391611.1",239,"putative integral inner membrane protein"
"chromosome","NC_000964.3",3831512,3832228,"-",937050,"fnr","BSU_37310","NP_391612.1",238,"transcriptional regulator of anaerobic metabolism (FNR/CAP family)"
"chromosome","NC_000964.3",3832327,3833514,"-",937055,"narK","BSU_37320","NP_391613.2",395,"nitrite extrusion permease"
"chromosome","NC_000964.3",3833650,3835320,"-",937054,"argS","BSU_37330","NP_391614.1",556,"arginyl-tRNA synthetase"
"chromosome","NC_000964.3",3835317,3835745,"-",937056,"ywiB","BSU_37340","NP_391615.1",142,"putative RNA binding protein"
"chromosome","NC_000964.3",3836058,3836189,"-",938512,"sboA","BSU_37350","NP_391616.1",43,"subtilosin A"
"chromosome","NC_000964.3",3836146,3836298,"-",2914193,"sboX","BSU_37360","YP_054594.1",50,"putative bacteriocin-like product"
"chromosome","NC_000964.3",3836323,3837669,"-",937059,"albA","BSU_37370","NP_391617.1",448,"subtilosin A thioether formation enzyme"
"chromosome","NC_000964.3",3837682,3837843,"-",937057,"albB","BSU_37380","NP_391618.1",53,"membrane component involved in subtilosin production"
"chromosome","NC_000964.3",3837840,3838559,"-",937068,"albC","BSU_37390","NP_391619.1",239,"putative transporter involved in subtilosin production"
"chromosome","NC_000964.3",3838552,3839862,"-",937053,"albD","BSU_37400","NP_391620.1",436,"integral membrane protein involved in subtilosin production and immunity"
"chromosome","NC_000964.3",3839852,3841012,"-",938514,"albE","BSU_37410","NP_391621.1",386,"peptidase involved in subtilosin A production"
"chromosome","NC_000964.3",3841017,3842297,"-",938515,"albF","BSU_37420","NP_391622.1",426,"putative peptidase involved in subtilosin production"
"chromosome","NC_000964.3",3842294,3842995,"-",937060,"albG","BSU_37430","NP_391623.1",233,"putative integral membrane protein involved in subtilosin production and immunity"
"chromosome","NC_000964.3",3843001,3844377,"-",937067,"ywhL","BSU_37440","NP_391624.1",458,"conserved protein of unknown function"
"chromosome","NC_000964.3",3844416,3845771,"-",937087,"ywhK","BSU_37450","NP_391625.1",451,"factor interacting with DNA helicase PcrA"
"chromosome","NC_000964.3",3846001,3847146,"-",936725,"rapF","BSU_37460","NP_391626.1",381,"response regulator aspartate phosphatase anti-activator of ComA"
"chromosome","NC_000964.3",3847130,3847249,"-",936721,"phrF","BSU_37470","NP_391627.1",39,"secreted regulator of the activity of phosphatase RapF"
"chromosome","NC_000964.3",3847348,3847821,"-",937183,"ywhH","BSU_37480","NP_391628.1",157,"putative tRNA editing enzyme"
"chromosome","NC_000964.3",3847853,3848725,"-",937205,"speB","BSU_37490","NP_391629.1",290,"agmatinase"
"chromosome","NC_000964.3",3848786,3849616,"-",937075,"speE","BSU_37500","NP_391630.1",276,"spermidine synthase; polyamine metabolism"
"chromosome","NC_000964.3",3849818,3851893,"-",937200,"pbpG","BSU_37510","NP_391631.2",691,"sporulation specific penicillin-binding protein 2D"
"chromosome","NC_000964.3",3852186,3852704,"-",937100,"ywhD","BSU_37520","NP_391632.1",172,"conserved protein of unknown function"
"chromosome","NC_000964.3",3852718,3853377,"-",937099,"ywhC","BSU_37530","NP_391633.1",219,"putative metal-dependent hydrolase; integral membrane protein"
"chromosome","NC_000964.3",3853486,3853674,"-",937098,"hmtB","BSU_37540","NP_391634.1",62,"2-hydroxymuconate tautomerase (promiscuous)"
"chromosome","NC_000964.3",3853717,3854136,"-",937081,"ywhA","BSU_37550","NP_391635.1",139,"putative transcriptional regulator (MarR family)"
"chromosome","NC_000964.3",3854256,3856172,"-",937135,"thrZ","BSU_37560","NP_391636.2",638,"threonyl-tRNA synthetase"
"chromosome","NC_000964.3",3856782,3856937,"-",37862974,,"BSU_37569","YP_009514011.1",51,"hypothetical protein BSU_37569"
"chromosome","NC_000964.3",3857017,3858417,"-",937101,"mmr","BSU_37570","NP_391637.1",466,"toxic compound efflux transporter (may export homoserine)"
"chromosome","NC_000964.3",3858417,3858887,"-",937074,"ywgB","BSU_37580","NP_391638.1",156,"putative transcriptional regulator"
"chromosome","NC_000964.3",3858999,3859499,"-",937077,"ywgA","BSU_37590","NP_391639.1",166,"conserved protein of unknown function"
"chromosome","NC_000964.3",3859535,3860836,"-",937082,"ywfO","BSU_37600","NP_391640.1",433,"putative metal-dependent nucleotide (pyro)phosphohydrolase"
"chromosome","NC_000964.3",3860998,3861222,"-",937093,"ywzC","BSU_37610","NP_391641.1",74,"conserved protein of unknown function"
"chromosome","NC_000964.3",3861437,3862213,"-",937126,"psrF","BSU_37620","NP_391642.1",258,"prespore-specific transcription regulatory gene"
"chromosome","NC_000964.3",3862357,3863247,"-",937972,"ywfM","BSU_37630","NP_391643.1",296,"putative toxic excess metabolite exporter"
"chromosome","NC_000964.3",3863415,3864260,"-",937083,"lipL","BSU_37640","NP_391644.1",281,"amidotransferase of the octanoyl moiety from octanoyl-GcvH to the E2 subunit of pyruvate dehydrogenase"
"chromosome","NC_000964.3",3864309,3865208,"-",936502,"cysL","BSU_37650","NP_391645.1",299,"regulator of sulfur assimilation CysL, activates cysJI expression"
"chromosome","NC_000964.3",3865355,3866326,"-",936581,"pta","BSU_37660","NP_391646.1",323,"phosphotransacetylase"
"chromosome","NC_000964.3",3866596,3867360,"-",936512,"hemQ","BSU_37670","NP_391647.3",254,"iron-coproporphyrin (coproheme) decarboxylase"
"chromosome","NC_000964.3",3867493,3868272,"-",937215,"bacG","BSU_37680","NP_391648.1",259,"cyclohexenol-containing tetrahydro-4-hydroxyphenylpyruvate H(4)HPP in bacilysin synthesis"
"chromosome","NC_000964.3",3868287,3869486,"-",937157,"bacF","BSU_37690","NP_391649.1",399,"phenylalanine aminotransferase forming tetrahydrotyrosine in bacilysin synthesis"
"chromosome","NC_000964.3",3869487,3870671,"-",937161,"bacE","BSU_37700","NP_391650.1",394,"efflux protein for bacilysin excretion, self-protection against bacilysin"
"chromosome","NC_000964.3",3870668,3872086,"-",937214,"bacD","BSU_37710","NP_391651.1",472,"alanine-anticapsin ligase"
"chromosome","NC_000964.3",3872105,3872866,"-",937065,"bacC","BSU_37720","NP_391652.2",253,"dihydroanticapsin 7-dehydrogenase"
"chromosome","NC_000964.3",3872869,3873576,"-",937084,"bacB","BSU_37730","NP_391653.1",235,"3-((4R)-4-hydroxycyclohexa-1, 5-dien-1-yl)-2-oxopropanoate isomerase"
"chromosome","NC_000964.3",3873566,3874180,"-",937216,"bacA","BSU_37740","NP_391654.1",204,"prephenate decarboxylase"
"chromosome","NC_000964.3",3874332,3875570,"-",937061,"ywfA","BSU_37750","NP_391655.1",412,"putative efflux transporter"
"chromosome","NC_000964.3",3875780,3877192,"-",938495,"rocC","BSU_37760","NP_391656.1",470,"basic aminoacid permease"
"chromosome","NC_000964.3",3877192,3878892,"-",937220,"rocB","BSU_37770","NP_391657.1",566,"putative N-deacylase involved in arginine and ornithine utilization"
"chromosome","NC_000964.3",3878966,3880513,"-",937222,"rocA","BSU_37780","NP_391658.1",515,"delta-1-pyrroline-5 carboxylate dehydrogenase"
"chromosome","NC_000964.3",3880740,3882014,"-",937066,"rocG","BSU_37790","NP_391659.2",424,"glutamate dehydrogenase"
"chromosome","NC_000964.3",3882191,3882655,"-",937223,"bslB","BSU_37800","NP_391660.1",154,"biofilm protein, member of the processed secretome contributing to biofilm hydrophobicity"
"chromosome","NC_000964.3",3882979,3883434,"-",2914201,"spsL","BSU_37810","YP_054595.1",151,"putative dTDP-4-deoxyrhamnose-3,5-epimerase (cell surface and spore coat)"
"chromosome","NC_000964.3",3883427,3884278,"-",937225,"spsK","BSU_37820","NP_391661.3",283,"putative dTDP-4-dehydrorhamnose reductase"
"chromosome","NC_000964.3",3884292,3885239,"-",937227,"spsJ","BSU_37830","NP_391662.1",315,"dTDP-glucose 4,6-dehydratase"
"chromosome","NC_000964.3",3885239,3885979,"-",937229,"spsI","BSU_37840","NP_391663.1",246,"glucose-1-phosphate thymidylyltransferase"
